#TYPE Selected.System.Management.Automation.PSCustomObject
"#Agora had some heated up discussions. about #entrepreneurs ... Event worth attending... #CEL #BITSgoa ","http://twitter.com/manojbitsian/status/160920441865777152"
"RT @manojbitsian: #Agora had some heated up discussions. about #entrepreneurs ... Event worth attending... #CEL #BITSgoa ","http://twitter.com/chand_tweet/status/160943685276680192"
"@swinindia will love to have you in Goa too  got any plans ?? P.S. Our college is famous for its entrepreneurs(BITS Pilani Goa). ","http://twitter.com/raghunayyar/status/160963135753293824"
"TEDxBITSGoa 2012  BITS Pilani  Technical Fest  Goa  February 12th 2012 #spotafest : http://t.co/NIDEAjWF ","http://twitter.com/EnggMentor/status/160990970106748928"
"@jazz_goa Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161009763528880128"
"@raghavananth Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011308010012673"
"@alinathomas86 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011357737689088"
"@KRSreenivas Sir  Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011472439320576"
"@FarEasterner Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011523035205633"
"@MiLOKMAT Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011685686128640"
"@divesh Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011559471120384"
"@twittermedia Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161012371253506050"
"@StarGuy Sir Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011835326308352"
"@GIM_BSchool Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011744020512769"
"@vineetdhanawat Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161013485302591488"
"@BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161013781990875137"
"@CELBITS Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161013446123585536"
"@TEDxPilani Hey! Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161011903991250944"
"@keerthikiran Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161013664554557440"
"@swetansu Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161013528642338816"
"#tedx #bitsgoa ","http://twitter.com/subodhkolhe/status/161016742137708544"
"#tedx #bitsgoa ","http://twitter.com/NeilMerc/status/161016852305285120"
"RT @NeilMerc: @FarEasterner Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/FarEasterner/status/161020527530622976"
"Gonna start studying from today. Really. #BITSGoa #mystory ","http://twitter.com/thisGandhar/status/161023674416246784"
"@tarinbansal Then Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161023668028313600"
"Wait a minute and think how can blind seriously click photographs ? Know more @TEDxBITSGoa 2012 http://t.co/XBFmFOyH #bitsgoa ","http://twitter.com/subodhkolhe/status/161025192666218496"
"was just informed that 2 juniors in @BITS_Pilani were offered $137000 (~rs70lacs)by a US basd mobile app dev firm  that's a lot of money! ","http://twitter.com/_prateeksharma/status/161026395932336130"
